run_id,scored_at,churn_probability,risk_level,Tenure,SatisfactionScore,Complain
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.99522984,HIGH,0.0,5,1
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.035870273,LOW,12.0,1,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.98110044,HIGH,1.0,4,1
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.041234873,LOW,1.0,2,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.41944247,MEDIUM,17.0,5,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.9518058,HIGH,20.0,4,1
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.017566882,LOW,9.0,4,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.21339759,LOW,11.0,4,1
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.041369643,LOW,5.0,1,1
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.06320129,LOW,8.0,2,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.9762889,HIGH,0.0,2,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.07511509,LOW,8.0,3,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.05078871,LOW,15.0,4,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.9895728,HIGH,0.0,3,1
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.96914256,HIGH,1.0,3,1
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.30237383,LOW,3.0,4,1
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.08358637,LOW,7.0,4,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.013784937,LOW,5.0,4,1
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.973609,HIGH,0.0,1,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.6510605,MEDIUM,1.0,3,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.018141985,LOW,10.0,1,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.00026432076,LOW,22.0,4,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.013576012,LOW,7.0,1,1
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.28601095,LOW,13.0,4,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.034919746,LOW,14.0,5,1
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.0365249,LOW,6.0,4,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.90655744,HIGH,0.0,1,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.0031776829,LOW,27.0,3,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.13374354,LOW,4.0,2,1
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.029230287,LOW,6.0,4,1
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.17243478,LOW,14.0,4,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.36748537,LOW,0.0,1,1
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.17882946,LOW,13.0,2,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.9677876,HIGH,0.0,5,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.4279459,MEDIUM,1.0,5,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.018059896,LOW,6.0,5,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.6282708,MEDIUM,1.0,3,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.012335618,LOW,16.0,3,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.10697098,LOW,9.0,1,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,2.8569713e-05,LOW,23.0,3,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.0005147831,LOW,30.0,5,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.00028282276,LOW,24.0,3,1
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.91160923,HIGH,1.0,4,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.01452127,LOW,20.0,3,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.14206237,LOW,16.0,4,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.05491185,LOW,10.0,1,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.10024133,LOW,16.0,1,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.10236296,LOW,18.0,5,1
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.0016719302,LOW,6.0,3,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.025238806,LOW,8.0,4,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.016609589,LOW,7.0,3,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.15194589,LOW,,3,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.0417274,LOW,10.0,4,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.0036113195,LOW,26.0,3,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.005051263,LOW,27.0,3,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.0010691086,LOW,29.0,4,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.9389006,HIGH,0.0,5,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.9912013,HIGH,1.0,3,1
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.38319835,LOW,3.0,5,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.10384857,LOW,13.0,3,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.013781592,LOW,6.0,1,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.013978307,LOW,2.0,1,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.04496853,LOW,6.0,2,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.005944145,LOW,9.0,4,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.049260844,LOW,9.0,4,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.0024248082,LOW,22.0,2,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.01770481,LOW,11.0,3,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.013853964,LOW,11.0,1,1
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.17232111,LOW,10.0,3,1
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.0024556874,LOW,9.0,1,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.9601323,HIGH,1.0,2,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.39780378,LOW,4.0,4,1
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.015996143,LOW,21.0,3,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.625885,MEDIUM,1.0,4,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.0930008,LOW,9.0,3,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.057098024,LOW,8.0,3,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.022691332,LOW,9.0,3,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.006466268,LOW,24.0,3,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.9855318,HIGH,0.0,4,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.16603193,LOW,,3,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.16281338,LOW,18.0,3,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.9170323,HIGH,1.0,3,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.07269234,LOW,9.0,3,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.014709079,LOW,7.0,4,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.718532,HIGH,1.0,1,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.005770663,LOW,11.0,4,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.20908801,LOW,7.0,3,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.4976068,MEDIUM,5.0,4,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.07199695,LOW,9.0,3,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.5370345,MEDIUM,3.0,5,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.25873446,LOW,14.0,2,1
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.8753366,HIGH,1.0,5,1
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.99522984,HIGH,0.0,5,1
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.8772433,HIGH,0.0,4,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.015454096,LOW,13.0,1,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.1552505,LOW,17.0,3,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.9875381,HIGH,0.0,5,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.011929908,LOW,19.0,4,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.010362536,LOW,18.0,1,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.9120811,HIGH,13.0,2,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.06898794,LOW,12.0,5,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.8047561,HIGH,0.0,2,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.86602175,HIGH,13.0,1,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.012723829,LOW,14.0,4,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.0119567495,LOW,8.0,2,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.04727432,LOW,16.0,3,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.0070765186,LOW,7.0,5,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.998727,HIGH,0.0,3,1
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.15761775,LOW,8.0,1,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.0048174895,LOW,2.0,2,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.97290504,HIGH,20.0,1,1
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.025747903,LOW,2.0,5,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.9910579,HIGH,0.0,3,1
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.030700857,LOW,8.0,3,1
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.20607445,LOW,4.0,3,1
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.005100825,LOW,21.0,3,1
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.26097554,LOW,15.0,1,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.12642603,LOW,13.0,4,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.059722465,LOW,10.0,4,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.0056631886,LOW,4.0,1,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.43969244,MEDIUM,1.0,4,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.8972205,HIGH,0.0,3,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.8078843,HIGH,3.0,3,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.07679273,LOW,10.0,3,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.0056628045,LOW,24.0,3,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.021749886,LOW,7.0,2,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.011611384,LOW,8.0,1,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.02926075,LOW,7.0,4,1
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.95248824,HIGH,0.0,1,1
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.30686256,LOW,16.0,3,1
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.024228558,LOW,9.0,4,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.0006807178,LOW,28.0,1,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.54378563,MEDIUM,0.0,2,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.99147546,HIGH,1.0,3,1
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.02772473,LOW,9.0,4,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.00026108127,LOW,29.0,1,1
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.9858884,HIGH,0.0,3,1
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.32220653,LOW,9.0,3,1
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.019095644,LOW,8.0,3,1
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.064416274,LOW,2.0,1,1
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.00079938513,LOW,29.0,5,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.0067602987,LOW,7.0,3,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.020550393,LOW,20.0,3,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.018680256,LOW,6.0,3,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.0005859849,LOW,27.0,3,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.0130836535,LOW,3.0,5,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.00011101134,LOW,31.0,2,1
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.99540824,HIGH,,5,1
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.012883884,LOW,30.0,2,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.30659044,LOW,,4,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.98858136,HIGH,1.0,5,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.11527032,LOW,15.0,3,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.010412362,LOW,18.0,1,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.1682315,LOW,15.0,1,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.15839306,LOW,20.0,1,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.17546591,LOW,4.0,3,1
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.023458092,LOW,9.0,5,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.1392806,LOW,2.0,4,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.9868903,HIGH,0.0,5,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.10633527,LOW,9.0,3,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.62382215,MEDIUM,1.0,5,1
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.0053198226,LOW,6.0,1,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.9963237,HIGH,1.0,2,1
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.18206829,LOW,20.0,1,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.00497933,LOW,12.0,1,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.011283025,LOW,31.0,3,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.9946478,HIGH,1.0,1,1
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.38158065,LOW,1.0,3,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.069966875,LOW,10.0,3,1
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.2934761,LOW,3.0,3,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.01586406,LOW,4.0,3,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.10335583,LOW,4.0,4,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.06957396,LOW,4.0,4,1
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.36950365,LOW,5.0,1,1
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.010114382,LOW,6.0,1,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.23511574,LOW,0.0,1,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.008090691,LOW,28.0,1,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.0030922943,LOW,22.0,1,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.65539277,MEDIUM,5.0,4,1
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.00020414105,LOW,19.0,5,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.17369126,LOW,7.0,5,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.0035607186,LOW,2.0,1,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.0002901293,LOW,28.0,1,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.9788071,HIGH,1.0,1,1
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.9101725,HIGH,1.0,5,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.015050014,LOW,13.0,3,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.09386977,LOW,17.0,2,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.027175603,LOW,16.0,3,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.18627895,LOW,7.0,3,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.02542796,LOW,8.0,3,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.5583216,MEDIUM,0.0,1,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.97483623,HIGH,,4,1
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.029362777,LOW,15.0,5,1
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.98552203,HIGH,1.0,3,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.004377188,LOW,7.0,4,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.03574632,LOW,16.0,5,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.24166046,LOW,16.0,2,1
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.120973274,LOW,4.0,5,1
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.26503992,LOW,0.0,5,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.9914681,HIGH,2.0,5,1
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.03897191,LOW,8.0,1,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.8865638,HIGH,1.0,2,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.5767145,MEDIUM,1.0,4,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.96275806,HIGH,1.0,3,1
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.017823353,LOW,8.0,4,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.038725793,LOW,6.0,5,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.019089479,LOW,10.0,1,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.96487623,HIGH,11.0,4,1
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.97073215,HIGH,19.0,1,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.27962196,LOW,6.0,1,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.0032449826,LOW,19.0,5,1
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.8900334,HIGH,1.0,5,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.0016719302,LOW,6.0,3,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.00065554166,LOW,31.0,2,1
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.022265201,LOW,5.0,1,1
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.9637796,HIGH,1.0,3,1
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.019808287,LOW,8.0,1,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.027107727,LOW,8.0,1,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.001105958,LOW,27.0,3,1
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.08075865,LOW,21.0,2,1
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.11406956,LOW,4.0,5,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.11991844,LOW,5.0,4,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.00072147616,LOW,28.0,4,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.52721286,MEDIUM,5.0,2,1
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.04245864,LOW,10.0,1,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.9838382,HIGH,0.0,5,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.41760147,MEDIUM,1.0,3,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.15351412,LOW,16.0,3,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.01101714,LOW,4.0,1,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.49143693,MEDIUM,,4,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.042015314,LOW,5.0,1,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.99441576,HIGH,1.0,1,1
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.07688538,LOW,11.0,3,1
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.07489985,LOW,8.0,5,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.30470753,LOW,1.0,2,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.025493074,LOW,10.0,5,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.9822854,HIGH,1.0,4,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.6821288,MEDIUM,14.0,3,1
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.9171086,HIGH,1.0,3,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.9402882,HIGH,1.0,3,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.9964155,HIGH,,4,1
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.15455617,LOW,,1,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.0025011543,LOW,12.0,3,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.0034192689,LOW,7.0,1,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.26860654,LOW,6.0,3,1
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.011968077,LOW,9.0,1,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.011564106,LOW,21.0,1,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.14089885,LOW,,1,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.019742683,LOW,10.0,4,1
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.08643982,LOW,8.0,3,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.45606923,MEDIUM,3.0,1,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.046392094,LOW,10.0,5,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.9981509,HIGH,1.0,3,1
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.97180015,HIGH,0.0,3,1
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.001867511,LOW,25.0,2,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.009130567,LOW,14.0,3,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.4105709,MEDIUM,1.0,5,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.30272597,LOW,1.0,1,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.027044775,LOW,11.0,3,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.9034421,HIGH,17.0,1,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.020733338,LOW,10.0,3,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.019168613,LOW,19.0,1,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.95557785,HIGH,,5,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.012635796,LOW,7.0,1,1
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.9520938,HIGH,,4,1
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.31929207,LOW,3.0,5,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.031339306,LOW,4.0,3,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.0017865816,LOW,30.0,5,1
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.91671103,HIGH,1.0,3,1
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.35645053,LOW,,2,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.055980362,LOW,10.0,3,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.96222067,HIGH,1.0,3,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.98303926,HIGH,5.0,3,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.07871638,LOW,10.0,2,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.017024087,LOW,7.0,3,1
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.9534452,HIGH,15.0,4,1
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.04012051,LOW,17.0,4,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.09654276,LOW,6.0,2,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.97134554,HIGH,1.0,1,1
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.00063890335,LOW,28.0,4,1
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.19239238,LOW,7.0,1,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.007951106,LOW,16.0,1,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.0045467503,LOW,18.0,4,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.0026168982,LOW,19.0,5,1
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.96548015,HIGH,0.0,3,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.865004,HIGH,1.0,1,1
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.022673395,LOW,19.0,1,1
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.019546567,LOW,15.0,5,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.0037841701,LOW,30.0,4,1
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.0034342925,LOW,22.0,3,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.10463822,LOW,10.0,4,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.9807294,HIGH,1.0,5,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.8264059,HIGH,3.0,2,0
run_20260625_112527,2026-06-25 11:25:27.354880+00:00,0.14773351,LOW,5.0,2,0
